DATAFLOW,LAST UPDATE,freq,na_item,sector,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,HU,2023-Q3,-1827.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2020-Q4,-1930.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2021-Q1,-6222.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2021-Q2,-2464.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2021-Q3,-2587,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2021-Q4,4674.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2022-Q1,-361,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2022-Q2,1581.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2022-Q3,2011.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2022-Q4,5270.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2023-Q1,1605.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2023-Q2,2351.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IE,2023-Q3,655.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2020-Q4,-409.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2021-Q1,-375.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2021-Q2,-555.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2021-Q3,-401.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2021-Q4,-518.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2022-Q1,-24.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2022-Q2,-269.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2022-Q3,-361.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2022-Q4,-435,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2023-Q1,-114.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2023-Q2,-253.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IS,2023-Q3,-223.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2020-Q4,-26928.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2021-Q1,-60796.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2021-Q2,-41186.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2021-Q3,-34504.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2021-Q4,-23420.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2022-Q1,-51532.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2022-Q2,-27641.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2022-Q3,-45473.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2022-Q4,-31793.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2023-Q1,-55259.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2023-Q2,-25662.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,IT,2023-Q3,-25158.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2020-Q4,-1714.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2021-Q1,-503.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2021-Q2,240.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2021-Q3,66.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2021-Q4,-451.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2022-Q1,90.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2022-Q2,755.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2022-Q3,100,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2022-Q4,-1386.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2023-Q1,-282.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2023-Q2,699.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LT,2023-Q3,197.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2020-Q4,-1049.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2021-Q1,384,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2021-Q2,395.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2021-Q3,-94.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2021-Q4,-266.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2022-Q1,396.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2022-Q2,526.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2022-Q3,-180,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2022-Q4,-967.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2023-Q1,184.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2023-Q2,427,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LU,2023-Q3,48.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2020-Q4,-730.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2021-Q1,-675,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2021-Q2,-430.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2021-Q3,-57.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2021-Q4,-1232.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2022-Q1,-160.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2022-Q2,-179.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2022-Q3,-42.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2022-Q4,-1406.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2023-Q1,-106,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2023-Q2,334.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,LV,2023-Q3,-148.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2020-Q4,-261.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2021-Q1,-363.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2021-Q2,-256.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2021-Q3,-252.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2021-Q4,-268.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2022-Q1,-360.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2022-Q2,-87.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2022-Q3,-184.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2022-Q4,-349,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2023-Q1,-237.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2023-Q2,-13.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,MT,2023-Q3,-44.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2020-Q4,-10323,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2021-Q1,-654,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2021-Q2,-8815,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2021-Q3,-6353,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2021-Q4,-3644,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2022-Q1,5967,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2022-Q2,2104,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2022-Q3,-7385,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2022-Q4,-1584,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2023-Q1,6103,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2023-Q2,1190,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NL,2023-Q3,-4659,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2020-Q4,-5579.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2021-Q1,5786.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2021-Q2,5312.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2021-Q3,10332.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2021-Q4,22562.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2022-Q1,31939.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2022-Q2,34598.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2022-Q3,48889.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2022-Q4,29182.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2023-Q1,27288.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2023-Q2,20563.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,NO,2023-Q3,11346.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2020-Q4,-9447.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2021-Q1,-1309.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2021-Q2,-1201.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2021-Q3,736.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2021-Q4,-8697.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2022-Q1,595.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2022-Q2,-1152.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2022-Q3,-4228.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2022-Q4,-19073.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2023-Q1,-2113.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2023-Q2,-7170.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PL,2023-Q3,-10877.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2020-Q4,-4259,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2021-Q1,-2805.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2021-Q2,-3029.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2021-Q3,1801.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2021-Q4,-2181.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2022-Q1,-362.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2022-Q2,875.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2022-Q3,4105.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2022-Q4,-5397.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2023-Q1,721.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2023-Q2,636.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,PT,2023-Q3,5235.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2020-Q4,-7698.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2021-Q1,-4406.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2021-Q2,-3624,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2021-Q3,-2434.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2021-Q4,-6822.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2022-Q1,-4916.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2022-Q2,-1536.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2022-Q3,-4226.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2022-Q4,-7220.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2023-Q1,-5374.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2023-Q2,-3656.4,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,RO,2023-Q3,-3625.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2020-Q4,-6400.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2021-Q1,-1500,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2021-Q2,2778.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2021-Q3,895.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2021-Q4,-2106.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2022-Q1,463.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2022-Q2,8449.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2022-Q3,990.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2022-Q4,-2611.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2023-Q1,-1624.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2023-Q2,2896.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SE,2023-Q3,-504.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2020-Q4,-1177.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2021-Q1,-818.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2021-Q2,-767,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2021-Q3,-244.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2021-Q4,-583.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2022-Q1,-383.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2022-Q2,-573.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2022-Q3,-147.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2022-Q4,-612.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2023-Q1,-553.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2023-Q2,-598.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SI,2023-Q3,-382.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2020-Q4,-2186.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2021-Q1,-1233.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2021-Q2,-1228.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2021-Q3,-509.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2021-Q4,-2223.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2022-Q1,-339.9,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2022-Q2,-256.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2022-Q3,-30.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2022-Q4,-1588.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2023-Q1,-1030,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2023-Q2,-1244.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,MEUR_NSA,SK,2023-Q3,-1740.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2020-Q4,-12.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2021-Q1,-14.1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2021-Q2,-7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2021-Q3,-0.4,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2021-Q4,-2.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2022-Q1,-6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2022-Q2,0,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2022-Q3,-3.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2022-Q4,-4.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2023-Q1,-4.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2023-Q2,-1.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,AT,2023-Q3,-2.7,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2020-Q4,-4.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2021-Q1,-10.6,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2021-Q2,-2.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2021-Q3,-9.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2021-Q4,0.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2022-Q1,-6.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2022-Q2,0.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2022-Q3,-7.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2022-Q4,-0.3,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2023-Q1,-8.2,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2023-Q2,0,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BE,2023-Q3,-8.1,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2020-Q4,-15,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2021-Q1,0,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2021-Q2,0.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2021-Q3,3.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2021-Q4,-17.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2022-Q1,-1.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2022-Q2,-1.5,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2022-Q3,-1.6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2022-Q4,-6,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2023-Q1,-1.8,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2023-Q2,-1.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,BG,2023-Q3,-1.9,p
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2020-Q4,-2.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2021-Q1,-1.8,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2021-Q2,-0.5,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2021-Q3,0.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2021-Q4,0.7,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2022-Q1,1,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2022-Q2,1.2,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2022-Q3,1.3,
ESTAT:TEINA205(1.0),1/3/2024 11:00,Q,B9,S13,PC_GDP_NSA,CH,2022-Q4,1.3,
